5.500000000000000000e+00
5.500000000000000000e+00
2.899999999999999911e+00
2.899999999999999911e+00
2.600000000000000089e+00
2.600000000000000089e+00
3.299999999999999822e+00
3.299999999999999822e+00
4.200000000000000178e+00
4.200000000000000178e+00
3.100000000000000089e+00
3.100000000000000089e+00
5.400000000000000355e+00
5.400000000000000355e+00
1.500000000000000000e+00
1.500000000000000000e+00
2.200000000000000178e+00
2.200000000000000178e+00
1.399999999999999911e+00
1.399999999999999911e+00
2.399999999999999911e+00
2.399999999999999911e+00
2.899999999999999911e+00
9.000000000000000222e-01
9.000000000000000222e-01
9.000000000000000222e-01
9.000000000000000222e-01
6.999999999999999556e-01
6.999999999999999556e-01
1.199999999999999956e+00
1.199999999999999956e+00
3.600000000000000089e+00
1.199999999999999956e+00
3.000000000000000000e+00
3.000000000000000000e+00
2.600000000000000089e+00
2.600000000000000089e+00
1.699999999999999956e+00
1.699999999999999956e+00
2.299999999999999822e+00
2.299999999999999822e+00
9.000000000000000222e-01
9.000000000000000222e-01
2.700000000000000178e+00
2.700000000000000178e+00
2.700000000000000178e+00
2.700000000000000178e+00
3.000000000000000000e+00
3.000000000000000000e+00
4.099999999999999645e+00
4.099999999999999645e+00
6.900000000000000355e+00
6.900000000000000355e+00
4.000000000000000000e+00
4.000000000000000000e+00
7.099999999999999645e+00
7.099999999999999645e+00
8.699999999999999289e+00
8.699999999999999289e+00
6.799999999999999822e+00
6.799999999999999822e+00
7.200000000000000178e+00
7.200000000000000178e+00
5.700000000000000178e+00
5.700000000000000178e+00
5.299999999999999822e+00
